index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17
1672,64380,844,94,57,4,3,1,0,0,0,0,0,4200,3000,0,1,1,0
1673,67200,945,102,76,2,0,1,1,0,0,0,0,12000,10000,0,1,1,0
1674,35910,636,8,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1675,40610,672,22,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1676,13330,671,-64,-39,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1677,12440,333,-63,-38,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1678,12600,266,-60,-47,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1679,44800,350,253,52,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1680,12000,379,-5,64,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1681,18510,289,-42,-42,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1682,37110,484,17,-3,1,0,1,0,0,0,0,0,1000,1000,0,1,1,0
1683,65790,822,107,64,1,0,1,0,0,0,0,0,7000,7000,0,1,1,0
1684,28230,513,-11,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1685,21520,477,-32,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1686,35450,567,6,8,2,2,0,0,0,0,0,0,600,500,0,1,1,0
1687,49930,1525,43,49,2,1,0,1,0,0,0,0,10200,10000,0,1,1,0
1688,28780,1294,-18,26,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1689,22900,481,-32,-8,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1690,43270,673,29,28,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1691,135210,3261,1245,838,2,0,1,0,1,0,0,0,208000,200000,0,1,0,1
1692,54770,1913,445,450,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1693,30110,1068,199,207,1,0,1,0,0,0,0,0,2000,2000,0,1,0,1
1694,26990,769,-20,-24,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1695,36970,1033,9,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1696,31160,623,-6,20,1,1,0,0,0,0,0,0,400,400,1,1,1,0
1697,40770,910,20,-10,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1698,51560,1088,52,8,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1699,37610,1004,11,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1700,36100,608,8,17,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1701,32600,880,224,153,2,1,0,1,0,0,0,0,60500,60000,1,1,0,0
1702,18820,396,-45,-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1703,25710,365,-25,-33,1,0,0,1,0,0,0,0,10000,10000,0,1,1,0
1704,14000,286,-59,-48,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1705,18680,586,-47,-44,2,1,1,0,0,0,0,0,2500,2000,0,1,1,0
1706,37440,686,7,-35,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1707,36460,902,4,-14,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1708,20610,670,-41,-36,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1709,21350,376,-38,-31,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1710,39850,714,13,-32,1,1,0,0,0,0,0,0,300,300,0,1,1,0
1711,39410,1146,12,9,1,0,1,0,0,0,0,0,3000,3000,0,1,1,0
1712,28440,405,-19,-27,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1713,21750,635,-38,-40,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1714,68830,633,96,13,2,0,2,0,0,0,0,0,5000,3000,0,1,1,0
1715,29550,486,-16,-13,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1716,23710,387,-32,-31,1,0,1,0,0,0,0,0,1000,1000,0,1,1,0
1717,24650,391,-30,-30,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1718,31030,534,-8,0,1,1,0,0,0,0,0,0,600,600,1,1,1,0
1719,19200,418,131,149,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1720,23200,366,179,118,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1721,10820,426,8,22,1,0,1,0,0,0,0,0,3000,3000,1,1,0,0
1722,13360,383,-59,-61,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1723,58460,540,73,1,2,1,1,0,0,0,0,0,3900,3000,1,1,1,0
1724,26370,524,73,119,1,0,0,1,0,0,0,0,30000,30000,1,1,1,0
1725,13110,417,57,148,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1726,11010,319,32,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1727,15840,275,90,64,1,0,1,0,0,0,0,0,4000,4000,1,0,0,0
1728,12650,214,52,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729,10020,370,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1730,11390,233,-66,-55,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1731,19890,236,-40,-55,1,0,1,0,0,0,0,0,8000,8000,1,0,1,0
1732,56940,769,72,48,1,0,0,1,0,0,0,0,40000,40000,1,0,1,0
1733,27390,674,-17,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1734,26940,429,-18,-17,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1735,15760,318,89,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1736,13160,271,58,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1737,20550,381,-37,-26,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1738,28510,805,-7,-13,1,0,0,1,0,0,0,0,10000,10000,1,0,1,0
1739,26210,619,-20,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1740,18840,434,126,158,1,0,0,0,1,0,0,0,300000,300000,1,0,0,0
1741,18440,398,122,137,1,1,0,0,0,0,0,0,200,200,1,0,0,0
1742,11080,343,33,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1743,16380,736,63,112,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1744,27440,635,-5,-28,1,1,0,0,0,0,0,0,400,400,1,0,1,0
1745,44980,597,45,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1746,31430,553,1,10,1,1,0,0,0,0,0,0,600,600,1,0,1,0
1747,21660,433,-30,-14,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1748,38220,1192,33,35,1,0,1,0,0,0,0,0,6000,6000,1,0,1,0
1749,20040,777,99,123,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1750,9660,511,-4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,11020,589,10,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,10410,422,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,15040,458,50,32,1,1,0,0,0,0,0,0,400,400,0,0,0,0
1754,5600,344,-44,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,7560,513,-25,47,1,1,0,0,0,0,0,0,300,300,0,0,0,0
1756,10370,402,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,8850,361,-12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,5640,296,-47,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,6700,347,-36,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,10140,176,12,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,7290,185,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,9030,342,-14,-8,1,0,0,1,0,0,0,0,80000,80000,0,0,0,0
1763,3380,262,-68,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,5180,167,-43,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,10300,144,13,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,5350,162,-49,-57,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1767,5520,171,-38,-8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1768,7300,159,210,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1769,7510,141,-15,-24,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1770,4340,129,-51,-31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1771,6850,355,191,309,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1772,8880,112,-15,-71,1,0,1,0,0,0,0,0,7000,7000,1,0,0,0
1773,3270,118,-69,-69,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1774,2940,123,-72,-68,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1775,3610,107,-65,-72,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1776,6450,112,-38,-71,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1777,9360,157,-69,-68,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1778,8980,189,-14,-50,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1779,9340,153,-10,-60,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1780,9680,210,-7,-45,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1781,26510,445,155,17,1,1,0,0,0,0,0,0,900,900,1,0,0,0
1782,34120,519,14,5,1,1,0,0,0,0,0,0,400,400,1,0,1,0
1783,37340,683,25,38,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1784,25550,451,-8,-47,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1785,58850,679,113,-20,3,3,0,0,0,0,0,0,1300,800,1,0,1,0
1786,42330,661,53,-22,1,0,0,1,0,0,0,0,20000,20000,1,0,1,0
1787,53990,718,80,45,1,0,1,0,0,0,0,0,4000,4000,1,0,1,0
1788,18470,505,-38,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1789,12870,364,-57,-26,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1790,26300,520,-9,6,1,0,1,0,0,0,0,0,7000,7000,1,0,1,0
1791,36530,700,27,42,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1792,71730,1093,149,122,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1793,34490,594,20,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1794,14390,455,-50,-8,1,0,1,0,0,0,0,0,1000,1000,1,0,1,0
1795,53700,573,87,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1796,70980,1157,161,37,2,0,2,0,0,0,0,0,10000,6000,1,0,1,0
1797,35440,930,304,384,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1798,37600,833,329,334,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1799,21780,428,110,13,1,0,1,0,0,0,0,0,8000,8000,1,1,0,0
1800,17370,365,-37,-54,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1801,17580,406,-38,-16,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1802,21900,276,128,71,1,1,0,0,0,0,0,0,600,600,1,1,1,0
1803,38350,532,36,10,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1804,44640,743,58,54,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1805,27960,591,-1,23,1,0,1,0,0,0,0,0,2000,2000,1,1,1,0
1806,23770,519,-21,0,1,1,0,0,0,0,0,0,500,500,1,1,1,0
1807,59820,855,100,65,2,2,0,0,0,0,0,0,600,300,1,1,1,0
1808,48020,688,61,33,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1809,25450,504,-15,-3,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1810,64790,909,117,76,1,0,1,0,0,0,0,0,8000,8000,1,1,1,0
1811,34090,601,14,16,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1812,25130,455,-13,-42,1,0,1,0,0,0,0,0,1000,1000,1,1,1,0
1813,34820,550,16,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1814,69880,855,144,72,2,2,0,0,0,0,0,0,1200,800,0,1,1,0
1815,40900,776,43,57,1,1,0,0,0,0,0,0,400,400,0,1,1,0
1816,57040,754,99,52,1,0,1,0,0,0,0,0,3000,3000,0,1,1,0
1817,69240,857,142,73,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1818,43030,625,50,26,1,1,0,0,0,0,0,0,300,300,0,1,1,0
1819,34170,610,19,23,1,1,0,0,0,0,0,0,500,500,0,1,1,0
1820,24530,626,180,226,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1821,17930,347,668,323,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1822,16060,335,83,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1823,24150,364,176,90,1,0,1,0,0,0,0,0,5000,5000,0,1,0,0
1824,17300,367,-40,-27,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1825,59840,696,124,7,2,1,1,0,0,0,0,0,6300,6000,0,1,1,0
1826,52200,828,95,27,1,0,0,1,0,0,0,0,10000,10000,0,1,1,0
1827,29800,627,12,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1828,55310,644,107,-1,3,2,1,0,0,0,0,0,4900,4000,0,1,1,0
1829,40480,639,51,-2,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1830,32830,1134,17,75,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1831,34660,516,23,-20,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1832,35940,609,28,-6,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1833,25490,546,-18,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1834,22830,467,-19,-28,1,1,0,0,0,0,0,0,500,500,0,1,1,1
1835,66030,812,112,52,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1836,67360,1525,139,135,2,1,0,1,0,0,0,0,80200,80000,0,1,1,1
1837,35800,722,27,11,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1838,21220,540,-26,-14,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1839,32780,677,15,8,1,0,0,1,0,0,0,0,10000,10000,1,1,1,1
1840,51410,922,80,47,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1841,30220,592,6,-6,1,1,0,0,0,0,0,0,100,100,1,1,1,1
1842,23050,428,-19,-32,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1843,21190,402,105,6,1,0,1,0,0,0,0,0,6000,6000,1,1,0,1
1844,44240,678,327,79,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1845,26360,459,154,21,2,2,0,0,0,0,0,0,700,500,1,1,0,1
1846,12780,376,23,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1847,13010,322,26,-15,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1848,10600,268,2,-29,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1849,7590,233,-27,-38,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1850,11330,204,9,-46,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1851,6890,204,-34,-46,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1852,8620,172,-17,-55,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1853,4070,173,-61,-54,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1854,7400,169,-28,-54,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1855,6660,153,-35,-58,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1856,9980,145,-3,-60,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1857,6710,164,-35,-55,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1858,8330,113,-19,-69,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1859,2970,142,-71,-61,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1860,4690,126,-55,-65,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1861,3080,123,-70,-66,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1862,11920,141,21,-60,1,1,0,0,0,0,0,0,800,800,0,1,0,0
1863,5680,127,-43,-64,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1864,4890,162,97,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1865,10320,172,4,-51,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1866,22610,242,193,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1867,2410,109,-76,-69,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1868,8690,92,-12,-74,1,0,1,0,0,0,0,0,4000,4000,0,1,0,0
1869,4530,98,-54,-72,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1870,4040,92,-57,-72,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1871,6920,100,-26,-69,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1872,4230,126,-55,-61,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1873,22820,311,-25,-51,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1874,20760,326,-32,-49,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1875,27150,441,-11,-31,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1876,66520,685,118,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1877,24360,444,-20,-31,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1878,18160,378,-43,-41,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1879,17860,321,-44,-50,1,1,0,0,0,0,0,0,400,400,0,0,1,0
1880,75050,675,134,5,3,0,3,0,0,0,0,0,13000,8000,0,0,1,0
1881,80100,867,150,35,2,1,1,0,0,0,0,0,1500,1000,0,0,1,0
1882,27740,423,-13,-34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1883,32430,527,1,-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1884,30750,508,-4,-21,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1885,64920,690,103,7,1,0,1,0,0,0,0,0,1000,1000,0,0,1,0
1886,36930,534,14,-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1887,18890,386,102,19,1,1,0,0,0,0,0,0,400,400,0,0,0,0
1888,46400,652,43,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1889,96760,1125,197,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1890,40350,645,24,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1891,90240,1080,177,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1892,104340,1269,221,108,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1893,32620,718,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1894,22480,508,227,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,28710,454,207,40,1,0,1,0,0,0,0,0,4000,4000,0,0,0,0
1896,29310,445,214,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,19910,568,-42,-3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1898,12250,342,-64,-41,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1899,15080,306,-56,-48,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1900,17180,310,-50,-47,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1901,36680,513,47,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1902,14170,381,52,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,18790,322,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,14580,321,-60,-47,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1905,22530,328,-39,-46,1,1,0,0,0,0,0,0,400,400,0,0,1,0
1906,18440,403,-50,-34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1907,64990,802,77,32,1,0,1,0,0,0,0,0,4000,4000,0,0,1,0
1908,36860,681,0,12,1,0,1,0,0,0,0,0,3000,3000,0,0,1,0
1909,18130,463,-51,-24,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1910,14610,373,56,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,10040,300,7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,11410,250,-67,-57,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1913,14020,251,50,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,12170,226,30,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,10040,216,7,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,9710,248,-72,-57,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1917,55230,904,57,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1918,19580,439,-44,-24,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1919,15640,326,67,1,1,1,0,0,0,0,0,0,200,200,0,0,0,0
1920,13610,262,46,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,9280,294,35,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,9000,241,31,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,23440,514,151,59,1,0,1,0,0,0,0,0,8000,8000,0,0,0,0
1924,6660,274,-29,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,5480,236,-20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,8030,224,31,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,4170,181,-49,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,7160,182,-13,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,13640,210,123,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,4310,172,-30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,3250,127,-47,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,3520,107,-42,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,2270,78,-82,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,6130,111,-28,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,3470,84,-59,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,9680,139,14,-48,1,1,0,0,0,0,0,0,700,700,0,0,0,0
1937,8680,188,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,2440,104,-71,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,1350,112,-80,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,5440,126,-18,-28,1,1,0,0,0,0,0,0,300,300,0,0,0,0
1941,9990,118,17,-56,1,0,1,0,0,0,0,0,1000,1000,0,0,0,0
1942,2960,108,-76,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,7020,98,-44,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,6130,129,-27,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,7320,177,-71,-65,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1946,5710,195,-77,-61,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1947,7430,196,-70,-61,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1948,22220,415,-5,-11,1,0,1,0,0,0,0,0,7000,7000,0,0,1,0
1949,26400,510,13,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1950,11610,315,-21,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1951,14580,308,-42,-38,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1952,20760,324,41,6,1,1,0,0,0,0,0,0,400,400,0,0,1,0
1953,28380,628,14,26,1,0,0,1,0,0,0,0,20000,20000,0,0,1,0
1954,42140,525,187,72,1,0,1,0,0,0,0,0,5000,5000,0,0,1,0
1955,20350,439,39,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1956,31810,514,27,3,1,1,0,0,0,0,0,0,100,100,0,0,1,0
1957,44190,696,201,129,1,0,1,0,0,0,0,0,2000,2000,0,0,1,0
1958,28290,527,100,79,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1959,25090,383,78,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1960,16750,398,19,35,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1961,21650,348,53,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1962,27320,453,17,-4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1963,60930,866,101,72,1,0,0,1,0,0,0,0,10000,10000,1,0,1,0
1964,19660,644,-16,36,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1965,21000,466,-10,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1966,13600,368,-11,20,1,1,0,0,0,0,0,0,800,800,1,0,1,0
1967,18780,337,-35,-32,2,1,1,0,0,0,0,0,9900,9000,1,0,1,0
1968,19920,400,-15,-15,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1969,20050,295,-14,-37,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1970,18420,255,-21,-46,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1971,36100,350,54,-26,1,1,0,0,0,0,0,0,100,100,1,0,1,0
1972,57010,535,144,14,1,1,0,0,0,0,0,0,600,600,1,0,1,0
1973,56060,600,140,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1974,31320,407,35,-13,1,0,1,0,0,0,0,0,2000,2000,1,0,1,0
1975,26330,386,13,-18,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1976,19640,302,-16,-36,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1977,41260,529,77,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1978,60320,632,159,35,1,0,1,0,0,0,0,0,3000,3000,1,0,1,0
1979,47840,594,106,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1980,18690,401,-20,-15,1,1,0,0,0,0,0,0,700,700,1,0,1,0
1981,35830,407,54,-13,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1982,30650,424,29,-8,1,0,1,0,0,0,0,0,4000,4000,0,0,1,0
1983,38400,555,62,21,2,0,2,0,0,0,0,0,12000,8000,0,0,1,0
1984,48560,726,105,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1985,42210,662,78,44,2,0,1,1,0,0,0,0,33000,30000,0,0,1,0
1986,48390,532,104,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1987,33310,541,40,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1988,65760,772,177,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1989,24300,508,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1990,22010,380,-11,-16,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1991,17290,278,-30,-39,1,0,1,0,0,0,0,0,4000,4000,1,1,1,1
1992,14460,271,-42,-40,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1993,47200,562,91,24,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1994,26750,408,8,-10,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1995,19120,389,-23,-14,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1996,21400,391,-14,-14,1,1,0,0,0,0,0,0,300,300,1,1,1,1
1997,62860,596,154,31,3,3,0,0,0,0,0,0,1300,500,1,1,1,1
1998,60490,788,129,70,1,1,0,0,0,0,0,0,600,600,1,1,1,1
1999,33960,593,29,28,1,0,1,0,0,0,0,0,4000,4000,1,1,1,1
2000,20080,370,-24,-20,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2001,45330,648,72,40,2,2,0,0,0,0,0,0,900,600,1,1,1,1
2002,69230,955,162,106,2,0,1,1,0,0,0,0,34000,30000,1,1,1,1
2003,28360,781,7,68,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2004,14190,453,-46,-2,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2005,15760,570,-40,23,1,1,0,0,0,0,0,0,300,300,1,1,1,1
2006,20640,517,-23,14,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2007,32500,566,21,24,0,0,0,0,0,0,0,0,0,0,1,1,1,0
